Year,Target Concept,Sentence With Concepts,Context Words
1979,偏见,1,"['斗争', '而', '资产阶级', '出于', '阶级', '对于', '这个', '真理', '总是', '视而不见']"
1979,偏见,2,"['具有', '普遍性', '的', '迷信', '或']"
1979,偏见,3,"['这些', '存有', '的', '人', '除了', '受', '极左']"
1979,偏见,4,"['民主派', '关于', '自由', '平等', '的', '同', '这些', '作', '无情', '平等', '的', '同', '这些', '作', '无情', '的', '斗争']"
1979,偏见,5,"['从', '各种', '剥削阶级', '的', '思想', '中', '解放出来', '使', '文化', '工作']"
1979,偏见,6,"['幸福', '的', '工人阶级', '将', '毫无', '地', '实行', '社会舆论', '所', '提出']"
1979,偏见,7,"['用词', '指出', '它', '是', '有', '的']"
1979,偏见,8,"['这种', '不', '受', '任何', '权威', '迷信', '的', '束缚', '进行', '独立思考']"
1979,偏见,9,"['应该', '打破', '任何', '的', '狭隘', '应该', '具有', '极高', '的', '知人善任']"
1979,偏见,10,"['党委', '坚决', '打破', '形而上学', '的', '不拘一格', '用', '人才', '做到', '三个']"
1979,偏见,11,"['会议', '谴责', '种族主义', '和', '种族', '的', '宣言', '说', '一切', '旨在']"
1979,偏见,12,"['装着', '一些', '抵触', '东西', '自满', '自以为是', '个人利益', '等', '因而', '提不起']"
1979,偏见,13,"['处分', '联系', '起来', '的', '社会']"
1979,偏见,14,"['平日', '对于', '贵国', '人', '之', '至此', '逐渐', '消灭', '而', '美国']"
1979,偏见,15,"['的', '模范行动', '打破', '了', '这种']"
1979,偏见,16,"['由于', '各', '民族', '之间', '的', '所', '产生', '的', '偏向', '逐步']"
1979,偏见,17,"['改变', '了', '人们', '的', '社会', '使', '小', '觉得', '自己', '不是']"
1979,偏见,18,"['了解', '这是', '由于', '剥削阶级', '的', '经常', '歪曲', '社会', '的', '历史']"
1979,偏见,19,"['对', '知识分子', '产生', '了', '一种', '和', '厌恶', '心理']"
1979,偏见,20,"['一方面', '是', '由于', '千百年来', '剥削阶级', '的', '影响', '另一方面', '也', '是因为']"
1979,偏见,21,"['继续', '破除', '闭关自守', '夜郎自大', '的', '积极', '展开', '国际', '间', '的']"
1979,偏见,22,"['中国', '文明', '的', '无知', '和']"
1979,偏见,23,"['戏', '一扫', '历代', '文人', '的', '还', '昭君', '以', '本来面目', '热情']"
1979,偏见,24,"['无产阶级', '虽然', '不', '受', '阶级', '的', '限制', '仍然', '不能不', '受']"
1979,偏见,25,"['殖民主义者', '以', '种族', '的', '对', '非洲', '传统', '医生', '及其']"
1979,偏见,26,"['它', '反对', '一切', '教条', '一切', '一切', '想要', '建立', '最终', '思想体系']"
1979,偏见,27,"['的', '宣言', '草案', '是', '有', '的', '宣言', '实质', '上', '是']"
1979,偏见,28,"['一', '要', '扫除', '剥削阶级', '的', '二要', '扩大', '生产', '规模', '三要']"
1979,偏见,29,"['摆脱', '资产阶级', '对', '群众运动', '的']"
1979,偏见,30,"['红日', '就是', '怀着', '阶级', '的', '对', '社会主义', '制度', '恶毒攻击']"
1979,偏见,31,"['时称', '它', '是', '一项', '有', '的', '宣言', '因为', '它', '在']"
1979,偏见,32,"['它', '才能', '摆脱', '剥削阶级', '的', '掌握', '社会', '发展', '的', '真理']"
1979,偏见,33,"['包括', '资产阶级', '的', '人生观', '阶级', '思想', '感情', '生活', '方式']"
1979,偏见,34,"['至于', '那些', '怀着', '阶级', '的', '对', '社会主义', '制度', '恶意', '攻击']"
1979,偏见,35,"['摆脱', '了', '一些', '教条', '和', '的', '压抑', '为', '完善', '社会']"
1979,偏见,36,"['宁', '左', '勿', '右', '的', '之中', '往往', '用', '左', '的']"
1979,偏见,37,"['那种', '科学态度', '即', '不', '抱', '不', '盲目', '否定', '祖国', '古老']"
1979,偏见,38,"['的', '不少', '材料', '就', '有']"
1979,偏见,39,"['了', '对', '知识分子', '的', '一种', '一种', '左倾', '情绪']"
1979,偏见,40,"['伊朗', '允许', '中立', '的', '不抱', '的', '观察员', '探望', '美国', '人质']"
1979,偏见,41,"['在', '的', '压力', '下', '村里', '的']"
1979,偏见,42,"['至于', '那些', '怀着', '阶级', '的', '对', '社会主义', '制度', '恶意', '攻击']"
1979,偏见,43,"['讹诈', '来', '宣扬', '他们', '的', '使', '所有', '致力于', '巩固', '在']"
1979,偏见,44,"['唯物主义', '没有', '任何', '剥削阶级', '的', '因而', '也', '是', '彻底', '的']"
1979,偏见,45,"['已经', '形成', '了', '一种', '政治', '宁', '左', '勿', '右', '似乎']"
1979,偏见,46,"['英联邦', '关于', '种族主义', '和', '种族', '的', '卢萨卡', '宣言']"
1979,偏见,47,"['完全', '摆脱', '他们', '的', '政治', '和', '宗教', '的', '政治', '和', '宗教']"
1979,偏见,48,"['品质', '即', '不同', '一切', '迷信', '相', '妥协', '的', '彻底', '唯物主义']"
1979,偏见,49,"['人民', '怀有', '的', '狭隘', '民族', '为', '增进', '中', '美', '两国人民']"
